Name,City,Country Code,Days,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs bar and grill glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs bar and grill glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data maxs bar and grill glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayur indian restaurant liverpool,Liverpool,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayur indian restaurant liverpool,Liverpool,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayur indian restaurant liverpool,Liverpool,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayur indian restaurant liverpool,Liverpool,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayur indian restaurant liverpool,Liverpool,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayur indian restaurant liverpool,Liverpool,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mayur indian restaurant liverpool,Liverpool,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mazi london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mazi london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mazi london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mazi london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mazi london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mazi london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mazi london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccartneys bar and hanover hotel liverpool,Liverpool,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccartneys bar and hanover hotel liverpool,Liverpool,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccartneys bar and hanover hotel liverpool,Liverpool,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccartneys bar and hanover hotel liverpool,Liverpool,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccartneys bar and hanover hotel liverpool,Liverpool,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccartneys bar and hanover hotel liverpool,Liverpool,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccartneys bar and hanover hotel liverpool,Liverpool,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccune smith glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccune smith glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccune smith glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccune smith glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccune smith glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccune smith glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mccune smith glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat bar glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat bar glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat bar glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat bar glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat bar glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat bar glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat bar glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat mission london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat mission london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat mission london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat mission london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat mission london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat mission london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat mission london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat people london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat people london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat people london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat people london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat people london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat people london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data meat people london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medlar london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medlar london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medlar london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medlar london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medlar london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medlar london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data medlar london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merazcafe karahi house london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merazcafe karahi house london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merazcafe karahi house london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merazcafe karahi house london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merazcafe karahi house london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merazcafe karahi house london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merazcafe karahi house london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merchant chippie glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merchant chippie glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merchant chippie glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merchant chippie glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merchant chippie glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merchant chippie glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data merchant chippie glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mestizo london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mestizo london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mestizo london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mestizo london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mestizo london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mestizo london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mestizo london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data middle eastern restaurant liverpool,Liverpool,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data middle eastern restaurant liverpool,Liverpool,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data middle eastern restaurant liverpool,Liverpool,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data middle eastern restaurant liverpool,Liverpool,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data middle eastern restaurant liverpool,Liverpool,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data middle eastern restaurant liverpool,Liverpool,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data middle eastern restaurant liverpool,Liverpool,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mien tay london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mien tay london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mien tay london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mien tay london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mien tay london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mien tay london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mien tay london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mildreds london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mildreds london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mildreds london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mildreds london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mildreds london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mildreds london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mildreds london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data milk cafe glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data milk cafe glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data milk cafe glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data milk cafe glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data milk cafe glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data milk cafe glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data milk cafe glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter albert dock liverpool,Liverpool,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter albert dock liverpool,Liverpool,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter albert dock liverpool,Liverpool,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter albert dock liverpool,Liverpool,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter albert dock liverpool,Liverpool,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter albert dock liverpool,Liverpool,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter albert dock liverpool,Liverpool,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data miller and carter glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mimos cafe london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mimos cafe london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mimos cafe london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mimos cafe london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mimos cafe london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mimos cafe london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mimos cafe london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data misato london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data misato london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data misato london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data misato london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data misato london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data misato london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data misato london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mohsen london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mohsen london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mohsen london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mohsen london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mohsen london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mohsen london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mohsen london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mojo liverpool,Liverpool,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mojo liverpool,Liverpool,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mojo liverpool,Liverpool,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mojo liverpool,Liverpool,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mojo liverpool,Liverpool,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mojo liverpool,Liverpool,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mojo liverpool,Liverpool,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mono glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mono glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mono glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mono glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mono glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mono glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mono glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data moose coffee liverpool,Liverpool,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data morito london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data morito london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data morito london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data morito london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data morito london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data morito london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data morito london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mosob restaurant london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mosob restaurant london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mosob restaurant london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mosob restaurant london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mosob restaurant london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mosob restaurant london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mosob restaurant london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mother india glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mother india glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mother india glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mother india glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mother india glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mother india glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mother india glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mr foggs tavern london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mr foggs tavern london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mr foggs tavern london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mr foggs tavern london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mr foggs tavern london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mr foggs tavern london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data mr foggs tavern london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data muhib indian cuisine london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data muhib indian cuisine london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data muhib indian cuisine london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data muhib indian cuisine london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data muhib indian cuisine london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data muhib indian cuisine london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data muhib indian cuisine london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data my pho liverpool,Liverpool,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data my pho liverpool,Liverpool,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data my pho liverpool,Liverpool,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data my pho liverpool,Liverpool,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data my pho liverpool,Liverpool,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data my pho liverpool,Liverpool,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data my pho liverpool,Liverpool,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nagomi london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nagomi london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nagomi london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nagomi london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nagomi london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nagomi london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nagomi london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naked soup glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naked soup glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naked soup glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naked soup glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naked soup glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naked soup glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naked soup glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nakodar grill glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nakodar grill glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nakodar grill glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nakodar grill glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nakodar grill glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nakodar grill glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nakodar grill glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nanakusa glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nanakusa glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nanakusa glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nanakusa glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nanakusa glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nanakusa glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nanakusa glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos glasgow,Glasgow,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos glasgow,Glasgow,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos glasgow,Glasgow,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos glasgow,Glasgow,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos glasgow,Glasgow,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos glasgow,Glasgow,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos glasgow,Glasgow,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data nandos london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naru london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naru london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naru london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naru london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naru london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naru london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naru london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data natura cafe and pizza london,London,GB,0,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data natura cafe and pizza london,London,GB,1,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data natura cafe and pizza london,London,GB,2,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data natura cafe and pizza london,London,GB,3,11,30,22,00
PYTHON  DataAnalysis Python Spring   Assignment   Data natura cafe and pizza london,London,GB,4,11,30,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data natura cafe and pizza london,London,GB,5,16,00,23,00
PYTHON  DataAnalysis Python Spring   Assignment   Data natura cafe and pizza london,London,GB,6,16,00,21,00
PYTHON  DataAnalysis Python Spring   Assignment   Data naughty piglets london,London,GB,0,11,30,22,00
